0,Z9Z9E9O7IU,0.15890741348266602
0,6UU3EITYUZ,0.05837297439575195
0,I6OOZ666OU,0.1110224723815918
0,T9TIUU7T7I,0.12593936920166016
0,9TUIE7UO9E,0.0714871883392334
0,ZY3333EO9O,0.059308528900146484
0,E666T7T966,0.14966511726379395
0,I67Y7T6I66,0.018254756927490234
0,9U3IZ766ZZ,0.07272148132324219
0,YO363TIE73,0.10510897636413574
0,E73EYOEOUO,0.06841373443603516
0,IE79TEIY7I,0.12128233909606934
0,EZIZI97UZ9,0.0970461368560791
0,3E3I6EYT3I,0.08347272872924805
0,T733IZ93IU,0.07703542709350586
0,TY399E9I7T,0.11019158363342285
0,O3YEY9TETU,0.08349752426147461
0,TZ3UTUU6Y6,0.13349103927612305
0,I7YT9I7TUZ,0.178375244140625
0,UT9TIOT7YU,0.1452345848083496
0,Y7UOOI9ZU7,0.0857856273651123
0,OTT3IZTTT7,0.06051898002624512
0,6OIEZYOZUZ,0.06264138221740723
0,OZ93ETTOYZ,0.04713773727416992
0,UOETZ7379Z,0.07782793045043945
0,OTIZ9OZO6I,0.12677979469299316
0,3IETUIZ693,0.1882631778717041
0,UY37OIYU99,0.08886265754699707
0,IYUTYUY93E,0.024741649627685547
0,O3UE96UEO7,0.08133673667907715
0,EO93U9Z6ZI,0.1720280647277832
0,II3OOOOY9Y,0.053359031677246094
0,3ZUIEITEO9,0.09541749954223633
0,9E3IOUIZIE,0.08335638046264648
0,IUOE777YTT,0.1347966194152832
0,36UZTUZI96,0.12197113037109375
0,EZ693Y99ZU,0.11902999877929688
0,393Z7Z9YY3,0.14476299285888672
0,Z3U69OOOUZ,0.16697120666503906
0,IT9OEUTIT9,0.16037845611572266
0,36OT3EYI6U,0.1899547576904297
0,O3EZTT6UU3,0.20971989631652832
0,E6O3T73U9I,0.29044628143310547
0,9YETY9II63,0.41780567169189453
0,6OI9T373TE,0.43283867835998535
0,96E6TO6ZUI,0.44341087341308594
0,OOUI3TUZZE,0.4674496650695801
0,U77YTEZY9I,0.4770033359527588
0,Z76TOY9T7Z,0.48137640953063965
0,O9Z7UT9O37,0.6378278732299805
0,YETE9Z99TO,0.6805980205535889
0,U73T6OU3I3,0.7911789417266846
0,ZEOOZE3Y37,0.7653706073760986
0,3OU7U3U773,0.8501303195953369
0,U3Z9T6UT67,0.86260986328125
0,I3OYT6UE7Y,0.9087677001953125
0,3Y63TO763O,1.0533778667449951
0,TTZ39UOUY6,1.0511155128479004
0,TO69E33Z9I,1.2939424514770508
0,U6OYU7ZE6Z,1.323413610458374
0,7YOITTUYTU,1.4584672451019287
0,6ZO99TE3I3,1.5205490589141846
0,E99EEZO7EE,1.6141736507415771
0,6YOZ697TU9,1.6291320323944092
0,3YYOY77OEU,1.4684944152832031
0,OT7Y7EI6UZ,1.4653949737548828
0,YZ76376TZT,1.3716087341308594
0,OUZY9U36YT,1.4838802814483643
0,YT97UE333E,1.0515127182006836
0,3OI33ZUTUU,1.1056997776031494
0,U3EE9O636Z,1.1896064281463623
0,Y69Z6OETIE,0.939629316329956
0,UOUU673YEZ,1.1263175010681152
0,9IE77UOY67,3.812077522277832
0,963EI63YUO,1.184870719909668
0,7Z67ZOOEOZ,1.2428052425384521
0,TEZTZ9OY9E,1.2042548656463623
0,Y3TYUT77YT,1.2308409214019775
0,TYYEO396ZI,1.2472188472747803
0,ZYIZOZYEEO,1.1437451839447021
0,IT36UEOEUI,4.198613405227661
0,E96IUZUIUO,0.9890689849853516
0,EETUEUZTOO,3.2710680961608887
0,T3E9933739,1.0382308959960938
0,3YUYI3YOTI,3.8208673000335693
0,O3UO3U96TZ,3.4191877841949463
0,7U3TZTUZ37,4.833855390548706
0,76U36U3UI9,0.859971284866333
0,IEU3E39UT9,5.372798681259155
0,ZTTYZ3OYUT,0.8609561920166016
0,9EYY6UITOO,0.7526452541351318
0,E6O7IYEYI9,0.7262804508209229
0,6OOUOIU6U9,5.1537556648254395
0,TYTT397T7O,0.716679573059082
0,379OTY7TI7,4.801706552505493
0,YIU366T93I,0.5413980484008789
0,U337YE696U,4.374169111251831
0,OEE3O39E3Z,4.790784597396851
0,EOTTOE66EZ,2.840782403945923
0,Z3779YTUYE,3.1471803188323975
0,37YYT6TET3,3.542146682739258
0,EEIOIITTTZ,4.3681113719940186
0,36IZEEYI37,3.158064365386963
0,6IOZO3EYY3,2.4181501865386963
0,ZI3T3Y6T3O,2.7579054832458496
0,I66IO9IIO9,2.792231798171997
0,3YIY67Y7T3,4.025169610977173
0,IT39UO6Y33,4.140162467956543
0,9EY6EE7Y9I,5.964740514755249
0,YI93Y66OTE,4.725048065185547
0,E6EOT93U69,2.606813430786133
0,Y37TOITEEO,0.45502519607543945
0,7Y96ZY3IYY,0.45331406593322754
0,ZIY6IZ3I9E,4.978180885314941
0,UU9I6E6YOI,4.8246095180511475
0,UTEZOEEEUI,0.5744454860687256
0,E79UI73T9O,1.9357373714447021
0,6TO6T6EOTU,2.3098878860473633
0,9EZU9I7I3T,3.595676898956299
0,Z7O7T7T397,4.752776145935059
0,O7I7767O3U,5.415580749511719
0,IEOYO7ZZZ9,0.5325720310211182
0,E93Z9Z9OE3,2.93149471282959
0,6E7IT96UZ3,4.340731143951416
0,UETIOTZIOT,6.623377799987793
0,Z7IYUEZE9U,5.502541780471802
0,TZOT9IO9IZ,6.100807428359985
0,6EE63TTU36,2.9633030891418457
0,9E36969YEI,1.8903825283050537
0,U77U9E9E3U,7.171411037445068
0,9ZYYZET3EO,3.873115062713623
0,ZZ39IZIY3E,2.0957860946655273
0,66YE9UUETT,7.8495917320251465
0,TTUO3YOT3E,5.000595331192017
0,OIYYTZ63Y6,0.9723989963531494
